TradTime,TradPrice,TradVolume,TradeBuyNo,TradeSellNo,TradeBSFlag,BizIndex
2024-12-02 14:23:32.910,9.48,100.0,15078678,15077872,B,24178129
2024-12-02 14:23:32.910,9.48,400.0,15078678,15077965,B,24178130
2024-12-02 14:23:32.910,9.48,100.0,15078679,15077965,B,24178132
2024-12-02 14:23:32.910,9.48,100.0,15078679,15078490,B,24178133
2024-12-02 14:23:32.910,9.48,100.0,15078690,15078491,B,24178149
2024-12-02 14:23:33.480,9.49,1000.0,15079409,14447746,B,24179372
2024-12-02 14:23:33.480,9.49,600.0,15079409,14464652,B,24179373
2024-12-02 14:23:33.510,9.48,100.0,15078690,15079463,S,24179450
2024-12-02 14:23:33.600,9.48,100.0,15078690,15079600,S,24179659
2024-12-02 14:23:33.600,9.48,200.0,15078700,15079601,S,24179660
2024-12-02 14:23:34.120,9.49,600.0,15080266,14464652,B,24180786
2024-12-02 14:23:34.120,9.49,100.0,15080266,14474923,B,24180787
2024-12-02 14:23:34.400,9.48,100.0,15078700,15080625,S,24181384
2024-12-02 14:23:34.400,9.48,100.0,15078706,15080625,S,24181385
2024-12-02 14:23:34.400,9.48,100.0,15078709,15080625,S,24181386
2024-12-02 14:23:34.400,9.48,100.0,15078881,15080625,S,24181387
2024-12-02 14:23:34.440,9.48,1700.0,15080665,15080625,B,24181445
2024-12-02 14:23:34.770,9.48,1800.0,15081020,15080625,B,24182018
2024-12-02 14:23:34.980,9.48,700.0,15081219,15080625,B,24182332
2024-12-02 14:23:35.080,9.48,400.0,15081289,15080625,B,24182557
2024-12-02 14:23:35.580,9.48,100.0,15081289,15081774,S,24183302
2024-12-02 14:23:35.580,9.48,100.0,15081289,15081775,S,24183303
2024-12-02 14:23:35.580,9.48,100.0,15081289,15081776,S,24183304
2024-12-02 14:23:35.600,9.48,100.0,15081289,15081783,S,24183313
2024-12-02 14:23:35.740,9.49,100.0,15081881,14474923,B,24183471
2024-12-02 14:23:35.740,9.49,27400.0,15081881,14476136,B,24183472
2024-12-02 14:23:35.900,9.48,300.0,15081633,15082037,S,24183728
2024-12-02 14:23:37.380,9.49,1600.0,15083351,14476136,B,24185887
2024-12-02 14:23:37.420,9.48,2100.0,15081633,15083375,S,24185924
2024-12-02 14:23:37.420,9.48,2900.0,15082188,15083375,S,24185925
2024-12-02 14:23:38.020,9.48,100.0,15082188,15083865,S,24186802
2024-12-02 14:23:38.020,9.48,200.0,15082188,15083866,S,24186803
2024-12-02 14:23:38.020,9.48,800.0,15082188,15083867,S,24186804
2024-12-02 14:23:38.550,9.48,100.0,15082188,15084357,S,24187691
2024-12-02 14:23:39.220,9.48,100.0,15082188,15084790,S,24188427
2024-12-02 14:23:39.600,9.48,100.0,15082188,15085089,S,24188896
2024-12-02 14:23:39.860,9.49,1600.0,15085286,14476136,B,24189276
2024-12-02 14:23:40.780,9.49,6000.0,15085967,14476136,B,24190382
2024-12-02 14:23:40.790,9.49,100.0,15085982,14476136,B,24190412
2024-12-02 14:23:41.450,9.49,1600.0,15086438,14476136,B,24191179
2024-12-02 14:23:41.900,9.49,2300.0,15086824,14476136,B,24191841
2024-12-02 14:23:42.370,9.49,1600.0,15087167,14476136,B,24192402
2024-12-02 14:23:45.060,9.48,1300.0,15082188,15089270,S,24195918
2024-12-02 14:23:45.060,9.48,800.0,15082717,15089270,S,24195919
2024-12-02 14:23:45.060,9.48,600.0,15085277,15089270,S,24195920
2024-12-02 14:23:45.060,9.48,800.0,15085337,15089270,S,24195921
2024-12-02 14:23:45.060,9.48,700.0,15085534,15089270,S,24195922
2024-12-02 14:23:45.060,9.48,2000.0,15085579,15089270,S,24195923
2024-12-02 14:23:45.060,9.48,300.0,15085749,15089270,S,24195924
2024-12-02 14:23:45.190,9.49,100.0,15089366,14476136,B,24196117
2024-12-02 14:23:45.930,9.49,1600.0,15089908,14476136,B,24197050
2024-12-02 14:23:46.950,9.49,1900.0,15090577,14476136,B,24198110
2024-12-02 14:23:51.310,9.49,1800.0,15093579,14476136,B,24203160
2024-12-02 14:23:51.460,9.49,1600.0,15093769,14476136,B,24203428
2024-12-02 14:23:51.690,9.49,100.0,15094074,14476136,B,24203856
2024-12-02 14:23:53.540,9.49,700.0,15095772,14476136,B,24206680
2024-12-02 14:23:53.540,9.49,600.0,15095772,14486259,B,24206681
2024-12-02 14:23:53.540,9.49,200.0,15095772,14544553,B,24206682
2024-12-02 14:23:53.540,9.49,100.0,15095772,14656897,B,24206683
2024-12-02 14:23:55.150,9.48,200.0,15085749,15097213,S,24209196
2024-12-02 14:23:55.420,9.49,100.0,15097539,14656897,B,24209633
2024-12-02 14:23:56.500,9.49,100.0,15098515,14656897,B,24211205
2024-12-02 14:23:59.060,9.49,700.0,15100352,14656897,B,24214396
2024-12-02 14:23:59.060,9.49,900.0,15100352,14685364,B,24214397
2024-12-02 14:24:03.440,9.49,200.0,15103583,14731789,B,24219887
2024-12-02 14:24:04.960,9.48,100.0,15085749,15104896,S,24221951
2024-12-02 14:24:04.960,9.48,800.0,15086278,15104896,S,24221952
2024-12-02 14:24:05.400,9.48,100.0,15086278,15105384,S,24222785
2024-12-02 14:24:05.590,9.48,100.0,15086278,15105583,S,24223104
2024-12-02 14:24:05.590,9.48,200.0,15086278,15105584,S,24223105
2024-12-02 14:24:05.750,9.48,100.0,15086278,15105682,S,24223278
2024-12-02 14:24:05.770,9.48,1600.0,15086278,15105718,S,24223334
2024-12-02 14:24:05.960,9.48,300.0,15086278,15105927,S,24223684
2024-12-02 14:24:05.970,9.48,300.0,15086278,15105928,S,24223688
2024-12-02 14:24:05.970,9.48,300.0,15086278,15105929,S,24223689
2024-12-02 14:24:05.970,9.48,500.0,15086278,15105930,S,24223690
2024-12-02 14:24:06.030,9.48,2200.0,15086278,15105988,S,24223773
2024-12-02 14:24:06.030,9.48,1000.0,15086278,15105989,S,24223774
2024-12-02 14:24:06.030,9.48,500.0,15086278,15105991,S,24223776
2024-12-02 14:24:06.050,9.48,2000.0,15086278,15106008,S,24223796
2024-12-02 14:24:06.050,9.48,600.0,15086946,15106008,S,24223797
2024-12-02 14:24:06.050,9.48,14900.0,15087805,15106008,S,24223798
2024-12-02 14:24:06.050,9.48,9000.0,15088408,15106008,S,24223799
2024-12-02 14:24:06.050,9.48,500.0,15088761,15106008,S,24223800
2024-12-02 14:24:06.050,9.48,400.0,15088888,15106008,S,24223801
2024-12-02 14:24:06.050,9.48,100.0,15089177,15106008,S,24223802
2024-12-02 14:24:06.050,9.48,200.0,15089465,15106008,S,24223803
2024-12-02 14:24:06.050,9.48,2000.0,15093202,15106008,S,24223804
2024-12-02 14:24:06.050,9.48,2000.0,15093274,15106008,S,24223805
2024-12-02 14:24:06.100,9.48,300.0,15093274,15106056,S,24223880
2024-12-02 14:24:06.100,9.48,1900.0,15093336,15106056,S,24223881
2024-12-02 14:24:06.100,9.48,2000.0,15093354,15106056,S,24223882
2024-12-02 14:24:06.100,9.48,2000.0,15094093,15106056,S,24223883
2024-12-02 14:24:06.100,9.48,100.0,15095557,15106056,S,24223884
2024-12-02 14:24:06.100,9.48,100.0,15096040,15106056,S,24223885
2024-12-02 14:24:06.100,9.48,400.0,15096065,15106056,S,24223886
2024-12-02 14:24:06.100,9.48,100.0,15096142,15106056,S,24223887
2024-12-02 14:24:06.100,9.48,2600.0,15099196,15106056,S,24223888
2024-12-02 14:24:06.100,9.48,100.0,15101851,15106056,S,24223889
2024-12-02 14:24:06.100,9.48,500.0,15102367,15106056,S,24223890
2024-12-02 14:24:06.100,9.48,7400.0,15105919,15106056,S,24223891
2024-12-02 14:24:06.250,9.49,1100.0,15106181,14731789,B,24224152
2024-12-02 14:24:06.320,9.48,1300.0,15105919,15106259,S,24224329
2024-12-02 14:24:06.680,9.49,600.0,15106613,14731789,B,24224890
2024-12-02 14:24:06.680,9.49,200.0,15106613,14733522,B,24224891
2024-12-02 14:24:06.680,9.49,400.0,15106613,14734486,B,24224892
2024-12-02 14:24:08.040,9.49,1100.0,15107728,14734486,B,24226695
2024-12-02 14:24:08.320,9.48,100.0,15105919,15107954,S,24227041
2024-12-02 14:24:09.150,9.48,100.0,15105919,15108549,S,24228103
2024-12-02 14:24:11.720,9.49,500.0,15110740,14734486,B,24231479
2024-12-02 14:24:11.720,9.49,6000.0,15110740,14740545,B,24231480
2024-12-02 14:24:11.720,9.49,6300.0,15110740,14767953,B,24231481
2024-12-02 14:24:11.720,9.49,6000.0,15110740,14773850,B,24231482
2024-12-02 14:24:11.720,9.49,10000.0,15110740,14775358,B,24231483
2024-12-02 14:24:11.720,9.49,300.0,15110740,14775684,B,24231484
2024-12-02 14:24:11.720,9.49,100.0,15110740,14830196,B,24231485
2024-12-02 14:24:11.720,9.49,400.0,15110740,14908089,B,24231486
2024-12-02 14:24:11.720,9.49,1500.0,15110740,14948360,B,24231487
2024-12-02 14:24:11.720,9.49,500.0,15110740,14964761,B,24231488
2024-12-02 14:24:11.720,9.49,1000.0,15110740,14967202,B,24231489
2024-12-02 14:24:11.720,9.49,1000.0,15110740,14977993,B,24231490
2024-12-02 14:24:11.720,9.49,4100.0,15110740,15032426,B,24231491
2024-12-02 14:24:11.720,9.49,4600.0,15110740,15046084,B,24231492
2024-12-02 14:24:11.830,9.49,100.0,15110869,15046084,B,24231740
2024-12-02 14:24:12.450,9.48,3800.0,15105919,15111289,S,24232414
2024-12-02 14:24:14.620,9.49,700.0,15112666,15046084,B,24234770
2024-12-02 14:24:15.390,9.49,2300.0,15113190,15046084,B,24235605
2024-12-02 14:24:15.390,9.49,400.0,15113190,15065352,B,24235606
2024-12-02 14:24:15.390,9.49,700.0,15113190,15072752,B,24235607
2024-12-02 14:24:15.390,9.49,3900.0,15113190,15073490,B,24235608
2024-12-02 14:24:15.390,9.49,3300.0,15113190,15073497,B,24235609
2024-12-02 14:24:15.390,9.49,500.0,15113190,15073500,B,24235610
2024-12-02 14:24:15.390,9.49,2300.0,15113190,15073583,B,24235611
2024-12-02 14:24:17.500,9.49,1300.0,15114493,15073583,B,24237811
2024-12-02 14:24:17.500,9.49,300.0,15114493,15073863,B,24237812
2024-12-02 14:24:17.590,9.48,300.0,15105919,15114597,S,24237956
2024-12-02 14:24:18.900,9.48,4100.0,15105919,15115357,S,24239276
2024-12-02 14:24:25.060,9.48,100.0,15105919,15119214,S,24245843
2024-12-02 14:24:25.410,9.49,100.0,15119469,15073863,B,24246246
2024-12-02 14:24:30.130,9.48,1600.0,15105919,15122305,S,24250995
2024-12-02 14:24:34.860,9.49,100.0,15125489,15073863,B,24256302
2024-12-02 14:24:40.110,9.48,100.0,15105919,15128998,S,24262122
2024-12-02 14:24:43.250,9.49,400.0,15131141,15073863,B,24265595
2024-12-02 14:24:43.400,9.49,100.0,15131237,15073863,B,24265763
2024-12-02 14:24:43.400,9.49,2500.0,15131237,15074600,B,24265764
2024-12-02 14:24:43.400,9.49,2400.0,15131237,15075146,B,24265765
2024-12-02 14:24:43.400,9.49,900.0,15131237,15075161,B,24265766
2024-12-02 14:24:43.400,9.49,500.0,15131237,15075162,B,24265767
2024-12-02 14:24:43.400,9.49,100.0,15131237,15076674,B,24265768
2024-12-02 14:24:43.400,9.49,1400.0,15131237,15077320,B,24265769
2024-12-02 14:24:43.400,9.49,2100.0,15131237,15079939,B,24265770
2024-12-02 14:24:43.640,9.49,800.0,15131381,15079939,B,24266006
2024-12-02 14:24:50.350,9.48,800.0,15105919,15136561,S,24274590
2024-12-02 14:24:51.570,9.49,2700.0,15137673,15079939,B,24276598
2024-12-02 14:24:51.760,9.48,1100.0,15105919,15137821,S,24276815
2024-12-02 14:24:51.760,9.48,4400.0,15105919,15137825,S,24276821
2024-12-02 14:24:51.760,9.48,1300.0,15105919,15137827,S,24276824
2024-12-02 14:24:51.760,9.48,100.0,15105919,15137828,S,24276826
2024-12-02 14:24:51.850,9.48,700.0,15105919,15137914,S,24276941
2024-12-02 14:24:51.870,9.48,600.0,15105919,15137945,S,24276998
2024-12-02 14:24:51.870,9.48,1000.0,15105919,15137949,S,24277006
2024-12-02 14:24:51.870,9.48,700.0,15105919,15137951,S,24277009
2024-12-02 14:24:51.890,9.48,400.0,15105919,15137953,S,24277011
2024-12-02 14:24:51.910,9.48,11100.0,15105919,15137980,S,24277345
2024-12-02 14:24:52.060,9.48,6600.0,15105919,15138106,S,24277537
2024-12-02 14:24:52.080,9.48,26000.0,15105919,15138120,S,24277566
2024-12-02 14:24:52.250,9.48,100.0,15105919,15138246,S,24277831
2024-12-02 14:24:52.250,9.48,200.0,15105919,15138248,S,24277834
2024-12-02 14:24:52.370,9.48,100.0,15105919,15138392,S,24278068
2024-12-02 14:24:52.560,9.48,14300.0,15105919,15138533,S,24278271
2024-12-02 14:24:52.560,9.48,400.0,15106857,15138533,S,24278272
2024-12-02 14:24:52.560,9.48,2500.0,15107619,15138533,S,24278273
2024-12-02 14:24:52.580,9.49,600.0,15138549,15079939,B,24278303
2024-12-02 14:24:52.600,9.48,100.0,15107619,15138574,S,24278348
2024-12-02 14:24:52.610,9.48,400.0,15107619,15138589,S,24278366
2024-12-02 14:24:52.690,9.48,24500.0,15107619,15138643,S,24278450
2024-12-02 14:24:52.750,9.48,100.0,15107619,15138718,S,24278545
2024-12-02 14:24:52.800,9.48,900.0,15107619,15138744,S,24278589
2024-12-02 14:24:52.820,9.48,300.0,15107619,15138749,S,24278594
2024-12-02 14:24:52.840,9.48,200.0,15107619,15138766,S,24278616
2024-12-02 14:24:53.110,9.49,800.0,15138951,15079939,B,24278923
2024-12-02 14:24:53.110,9.49,200.0,15138951,15084793,B,24278924
2024-12-02 14:24:53.110,9.49,100.0,15138951,15089623,B,24278925
2024-12-02 14:24:53.110,9.49,500.0,15138951,15092727,B,24278926
2024-12-02 14:24:53.110,9.49,100.0,15138951,15093035,B,24278927
2024-12-02 14:24:53.110,9.49,100.0,15138951,15093308,B,24278928
2024-12-02 14:24:53.280,9.48,400.0,15107619,15139060,S,24279153
2024-12-02 14:24:53.300,9.48,600.0,15107619,15139066,S,24279166
2024-12-02 14:24:53.390,9.48,100.0,15107619,15139160,S,24279314
2024-12-02 14:24:53.420,9.48,100.0,15107619,15139208,S,24279375
2024-12-02 14:24:53.530,9.48,200.0,15107619,15139321,S,24279532
2024-12-02 14:24:53.580,9.48,100.0,15107619,15139372,S,24279608
2024-12-02 14:24:53.610,9.48,200.0,15107619,15139397,S,24279645
2024-12-02 14:24:53.970,9.48,100.0,15107619,15139685,S,24280248
2024-12-02 14:24:53.980,9.48,300.0,15107619,15139715,S,24280308
2024-12-02 14:24:53.980,9.48,500.0,15107619,15139718,S,24280311
2024-12-02 14:24:53.980,9.48,100.0,15107619,15139719,S,24280312
2024-12-02 14:24:54.020,9.48,100.0,15107619,15139749,S,24280354
2024-12-02 14:24:54.310,9.48,200.0,15107619,15139999,S,24280789
2024-12-02 14:24:54.360,9.48,100.0,15107619,15140062,S,24280911
2024-12-02 14:24:54.560,9.48,400.0,15107619,15140338,S,24281268
2024-12-02 14:24:54.900,9.48,53800.0,15107619,15140661,S,24281798
2024-12-02 14:24:54.900,9.48,400.0,15108152,15140661,S,24281799
2024-12-02 14:24:54.900,9.48,1600.0,15108461,15140661,S,24281800
2024-12-02 14:24:54.900,9.48,200.0,15110589,15140661,S,24281801
2024-12-02 14:24:54.900,9.48,100.0,15110792,15140661,S,24281802
2024-12-02 14:24:54.900,9.48,100.0,15110898,15140661,S,24281803
2024-12-02 14:24:54.900,9.48,100.0,15110992,15140661,S,24281804
2024-12-02 14:24:54.900,9.48,1200.0,15111152,15140661,S,24281805
2024-12-02 14:24:54.900,9.48,500.0,15112510,15140661,S,24281806
2024-12-02 14:24:54.900,9.48,100.0,15112972,15140661,S,24281807
2024-12-02 14:24:54.900,9.48,100.0,15114408,15140661,S,24281808
2024-12-02 14:24:54.900,9.48,2400.0,15115454,15140661,S,24281809
2024-12-02 14:24:54.900,9.48,2400.0,15115463,15140661,S,24281810
2024-12-02 14:24:54.900,9.48,20000.0,15116746,15140661,S,24281811
2024-12-02 14:24:54.900,9.48,20000.0,15118118,15140661,S,24281812
2024-12-02 14:24:54.900,9.48,200.0,15118589,15140661,S,24281813
2024-12-02 14:24:54.900,9.48,400.0,15118905,15140661,S,24281814
2024-12-02 14:24:54.900,9.48,100.0,15119567,15140661,S,24281815
2024-12-02 14:24:54.900,9.48,2500.0,15119597,15140661,S,24281816
2024-12-02 14:24:54.900,9.48,3900.0,15120546,15140661,S,24281817
2024-12-02 14:24:54.900,9.48,8600.0,15122353,15140661,S,24281818
2024-12-02 14:24:55.000,9.48,100.0,15122353,15140728,S,24281922
2024-12-02 14:24:55.000,9.48,200.0,15122353,15140730,S,24281924
2024-12-02 14:24:55.000,9.48,900.0,15122353,15140732,S,24281926
2024-12-02 14:24:55.020,9.48,300.0,15122353,15140765,S,24281960
2024-12-02 14:24:55.020,9.48,300.0,15122353,15140776,S,24281975
2024-12-02 14:24:55.040,9.48,13300.0,15122353,15140795,S,24281995
2024-12-02 14:24:55.040,9.48,1300.0,15122353,15140798,S,24282003
2024-12-02 14:24:55.040,9.48,5300.0,15122353,15140804,S,24282012
2024-12-02 14:24:55.170,9.48,1800.0,15122353,15140876,S,24282170
2024-12-02 14:24:55.240,9.48,400.0,15122353,15140921,S,24282236
2024-12-02 14:24:55.260,9.48,1700.0,15122353,15140935,S,24282259
2024-12-02 14:24:55.260,9.48,17700.0,15122353,15140936,S,24282260
2024-12-02 14:24:55.260,9.48,200.0,15122353,15140943,S,24282267
2024-12-02 14:24:55.260,9.48,100.0,15122353,15140945,S,24282270
2024-12-02 14:24:55.260,9.48,400.0,15122353,15140946,S,24282271
2024-12-02 14:24:55.280,9.48,200.0,15122353,15140961,S,24282297
2024-12-02 14:24:55.300,9.48,600.0,15122353,15140992,S,24282341
2024-12-02 14:24:55.380,9.48,100.0,15122353,15141074,S,24282468
2024-12-02 14:24:55.420,9.48,16500.0,15122353,15141085,S,24282483
2024-12-02 14:24:55.420,9.48,1400.0,15123237,15141085,S,24282484
2024-12-02 14:24:55.420,9.48,6500.0,15127560,15141085,S,24282485
2024-12-02 14:24:55.420,9.48,100.0,15129248,15141085,S,24282486
2024-12-02 14:24:55.420,9.48,100.0,15131564,15141085,S,24282487
2024-12-02 14:24:55.420,9.48,400.0,15136242,15141085,S,24282488
2024-12-02 14:24:55.420,9.48,1300.0,15139024,15141085,S,24282489
2024-12-02 14:24:55.420,9.48,1600.0,15141049,15141085,S,24282490
2024-12-02 14:24:55.920,9.48,700.0,15141461,15141085,B,24283089
2024-12-02 14:24:56.060,9.48,100.0,15141566,15141085,B,24283254
2024-12-02 14:24:56.140,9.47,1100.0,14855977,15141629,S,24283351
2024-12-02 14:24:56.140,9.47,400.0,14860072,15141629,S,24283352
2024-12-02 14:24:56.140,9.47,100.0,14866126,15141629,S,24283353
2024-12-02 14:24:56.140,9.47,200.0,14876526,15141629,S,24283354
2024-12-02 14:24:56.140,9.47,200.0,14882205,15141629,S,24283355
2024-12-02 14:24:56.140,9.47,200.0,14884469,15141629,S,24283356
2024-12-02 14:24:56.140,9.47,300.0,14905936,15141629,S,24283357
2024-12-02 14:24:56.140,9.47,300.0,14906518,15141629,S,24283358
2024-12-02 14:24:56.140,9.47,300.0,14909882,15141629,S,24283359
2024-12-02 14:24:56.510,9.47,500.0,14917918,15141904,S,24283860
2024-12-02 14:24:56.510,9.47,100.0,14921005,15141904,S,24283861
2024-12-02 14:24:56.510,9.47,600.0,14923277,15141904,S,24283862
2024-12-02 14:24:56.510,9.47,2300.0,14937209,15141904,S,24283863
2024-12-02 14:24:56.530,9.48,200.0,15141908,15141085,B,24283869
2024-12-02 14:24:57.200,9.48,1300.0,15142334,15141085,B,24284632
2024-12-02 14:24:57.640,9.47,800.0,14937209,15142658,S,24285206
2024-12-02 14:24:58.030,9.47,3000.0,14937209,15142900,S,24285575
2024-12-02 14:24:58.500,9.48,1200.0,15143146,15141085,B,24286051
2024-12-02 14:25:00.090,9.47,13900.0,14937209,15144125,S,24287974
2024-12-02 14:25:00.090,9.47,200.0,14965864,15144125,S,24287975
2024-12-02 14:25:00.090,9.47,1300.0,14970664,15144125,S,24287976
2024-12-02 14:25:00.090,9.47,100.0,14983008,15144125,S,24287977
2024-12-02 14:25:00.090,9.47,100.0,15002538,15144126,S,24287980
2024-12-02 14:25:00.090,9.47,200.0,15005685,15144126,S,24287981
2024-12-02 14:25:00.090,9.47,100.0,15017994,15144126,S,24287982
2024-12-02 14:25:00.090,9.47,100.0,15025698,15144126,S,24287983
2024-12-02 14:25:00.090,9.47,1000.0,15038070,15144126,S,24287984
2024-12-02 14:25:00.090,9.47,100.0,15041811,15144126,S,24287985
2024-12-02 14:25:00.090,9.47,300.0,15042717,15144126,S,24287986
2024-12-02 14:25:00.090,9.47,3000.0,15043447,15144126,S,24287987
2024-12-02 14:25:00.090,9.47,300.0,15044378,15144126,S,24287988
2024-12-02 14:25:00.090,9.47,200.0,15044778,15144126,S,24287989
2024-12-02 14:25:00.090,9.47,400.0,15044928,15144126,S,24287990
2024-12-02 14:25:00.090,9.47,300.0,15045967,15144126,S,24287991
2024-12-02 14:25:00.090,9.47,1800.0,15049348,15144126,S,24287992
2024-12-02 14:25:00.090,9.47,2500.0,15053437,15144126,S,24287993
2024-12-02 14:25:00.090,9.47,700.0,15053437,15144129,S,24287996
2024-12-02 14:25:00.090,9.47,600.0,15059293,15144129,S,24287997
2024-12-02 14:25:00.090,9.47,100.0,15061428,15144129,S,24287998
2024-12-02 14:25:00.090,9.47,100.0,15065776,15144129,S,24287999
2024-12-02 14:25:00.090,9.47,2700.0,15069143,15144129,S,24288000
2024-12-02 14:25:00.090,9.47,300.0,15070566,15144129,S,24288001
2024-12-02 14:25:00.090,9.47,100.0,15072972,15144129,S,24288002
2024-12-02 14:25:00.090,9.47,100.0,15072980,15144129,S,24288003
2024-12-02 14:25:00.090,9.47,1300.0,15080800,15144129,S,24288004
2024-12-02 14:25:00.090,9.47,3100.0,15088909,15144129,S,24288005
2024-12-02 14:25:00.090,9.47,200.0,15089176,15144129,S,24288006
2024-12-02 14:25:00.090,9.47,100.0,15105587,15144129,S,24288007
2024-12-02 14:25:00.090,9.47,800.0,15112499,15144129,S,24288008
2024-12-02 14:25:00.090,9.47,200.0,15112499,15144130,S,24288009
2024-12-02 14:25:00.090,9.47,100.0,15114160,15144130,S,24288010
2024-12-02 14:25:00.090,9.47,1500.0,15121507,15144130,S,24288011
2024-12-02 14:25:00.090,9.47,100.0,15141546,15144130,S,24288012
2024-12-02 14:25:00.090,9.47,7800.0,15144064,15144130,S,24288013
2024-12-02 14:25:00.090,9.46,600.0,14488554,15144130,S,24288014
2024-12-02 14:25:00.090,9.46,1000.0,14488554,15144131,S,24288015
2024-12-02 14:25:00.090,9.46,500.0,14489233,15144131,S,24288016
2024-12-02 14:25:00.090,9.46,600.0,14490604,15144131,S,24288017
2024-12-02 14:25:00.090,9.46,1400.0,14492691,15144131,S,24288018
2024-12-02 14:25:00.090,9.46,1500.0,14496555,15144131,S,24288019
2024-12-02 14:25:00.090,9.46,100.0,14500275,15144131,S,24288020
2024-12-02 14:25:00.090,9.46,200.0,14510421,15144131,S,24288021
2024-12-02 14:25:00.090,9.46,800.0,14513970,15144131,S,24288022
2024-12-02 14:25:00.090,9.46,2200.0,14535681,15144131,S,24288023
2024-12-02 14:25:00.090,9.46,100.0,14541672,15144131,S,24288024
2024-12-02 14:25:00.090,9.46,400.0,14544708,15144131,S,24288025
2024-12-02 14:25:00.090,9.46,100.0,14554033,15144131,S,24288026
2024-12-02 14:25:00.090,9.46,1500.0,14565255,15144131,S,24288027
2024-12-02 14:25:00.090,9.46,5900.0,14565255,15144132,S,24288028
2024-12-02 14:25:00.090,9.46,4800.0,14567603,15144132,S,24288029
2024-12-02 14:25:00.090,9.46,200.0,14567603,15144133,S,24288030
2024-12-02 14:25:00.090,9.46,1500.0,14579304,15144133,S,24288031
2024-12-02 14:25:00.090,9.46,100.0,14579891,15144133,S,24288032
2024-12-02 14:25:00.090,9.46,200.0,14590950,15144133,S,24288033
2024-12-02 14:25:00.090,9.46,200.0,14591960,15144133,S,24288034
2024-12-02 14:25:00.090,9.46,100.0,14621050,15144133,S,24288035
2024-12-02 14:25:00.090,9.46,4500.0,14631465,15144133,S,24288036
2024-12-02 14:25:00.090,9.46,200.0,14631833,15144133,S,24288037
2024-12-02 14:25:00.090,9.46,100.0,14632398,15144133,S,24288038
2024-12-02 14:25:00.090,9.46,3200.0,14658975,15144133,S,24288039
2024-12-02 14:25:00.120,9.46,1800.0,14658975,15144182,S,24288108
2024-12-02 14:25:00.120,9.46,1000.0,14670548,15144182,S,24288109
2024-12-02 14:25:00.120,9.46,500.0,14673196,15144182,S,24288110
2024-12-02 14:25:00.120,9.46,100.0,14675065,15144182,S,24288111
2024-12-02 14:25:00.120,9.46,100.0,14675066,15144182,S,24288112
2024-12-02 14:25:00.120,9.46,9600.0,14676320,15144182,S,24288113
2024-12-02 14:25:00.750,9.47,100.0,15144266,15144683,S,24289019
2024-12-02 14:25:01.640,9.47,100.0,15144266,15145388,S,24290116
2024-12-02 14:25:02.100,9.48,400.0,15145741,15141180,B,24290761
2024-12-02 14:25:02.100,9.48,100.0,15145741,15141231,B,24290762
2024-12-02 14:25:02.100,9.48,1800.0,15145741,15142193,B,24290763
2024-12-02 14:25:02.100,9.48,400.0,15145741,15142295,B,24290764
2024-12-02 14:25:02.100,9.48,2300.0,15145741,15142300,B,24290765
2024-12-02 14:25:02.230,9.47,500.0,15144266,15145875,S,24291009
2024-12-02 14:25:02.230,9.47,5300.0,15144902,15145875,S,24291010
2024-12-02 14:25:02.230,9.46,2400.0,14676320,15145875,S,24291011
2024-12-02 14:25:02.230,9.46,1700.0,14680506,15145875,S,24291012
2024-12-02 14:25:03.620,9.47,500.0,15146074,15147186,S,24293247
2024-12-02 14:25:03.620,9.47,600.0,15146532,15147186,S,24293248
2024-12-02 14:25:03.620,9.47,600.0,15146700,15147186,S,24293249
2024-12-02 14:25:03.620,9.46,5200.0,14680506,15147186,S,24293250
2024-12-02 14:25:04.090,9.48,100.0,15147735,15142300,B,24294484
2024-12-02 14:25:04.090,9.48,600.0,15147735,15142349,B,24294485
2024-12-02 14:25:04.090,9.48,1800.0,15147735,15142475,B,24294486
2024-12-02 14:25:04.090,9.48,500.0,15147735,15142777,B,24294487
2024-12-02 14:25:04.090,9.48,2300.0,15147735,15142882,B,24294488
2024-12-02 14:25:04.090,9.48,300.0,15147735,15143565,B,24294489
2024-12-02 14:25:04.090,9.48,300.0,15147735,15144055,B,24294490
2024-12-02 14:25:04.090,9.48,300.0,15147735,15144056,B,24294491
2024-12-02 14:25:04.500,9.48,200.0,15148075,15144056,B,24295056
2024-12-02 14:25:04.500,9.48,300.0,15148075,15144057,B,24295057
2024-12-02 14:25:04.500,9.48,1400.0,15148075,15144102,B,24295058
2024-12-02 14:25:04.870,9.48,200.0,15148391,15144102,B,24295584
2024-12-02 14:25:04.870,9.48,2300.0,15148391,15144218,B,24295585
2024-12-02 14:25:04.870,9.48,200.0,15148391,15144326,B,24295586
2024-12-02 14:25:04.870,9.48,2700.0,15148391,15145126,B,24295587
2024-12-02 14:25:04.870,9.48,1300.0,15148391,15145807,B,24295588
2024-12-02 14:25:04.870,9.48,400.0,15148391,15145892,B,24295589
2024-12-02 14:25:04.870,9.48,7800.0,15148391,15147942,B,24295590
2024-12-02 14:25:05.330,9.48,300.0,15148391,15148766,S,24296213
2024-12-02 14:25:08.010,9.48,400.0,15151009,15148766,B,24300001
2024-12-02 14:25:08.010,9.48,500.0,15151009,15148768,B,24300002
2024-12-02 14:25:08.010,9.48,100.0,15151009,15149338,B,24300003
